,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
units: tonnes of carbon per person,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Per Capita,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mean,11.1334374775941,,0.270139705229252,2.022816045487,0.375382160311945,5.4370893978334,2.08834635463367,0.0698457619454412,0.09242726088524,0.301769927964434,0.475620863304202,2.95816440678755,,,,,,,,,,,,,,
,,Max,744.889124435646,,107.958968958254,641.11958707998,2.31232306349639,739.340849482983,56.6825687715886,14.6628971646529,13.3873684939489,66.0962217392201,41.9787225043918,98.6612912759804,,,,,,,,,,,,,,
,,Min,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State,County,Pop 2000,Total,,Commercial,Industrial,Residential,Electricity Prod,Onroad,Cement,Aircraft,Unknown,Nonroad,Transport,,,,,,,,,,,,,,
AL,Covington County,37631,9.88777854532165,,0.0797904324381683,0.176489616931002,0.235001054033111,5.64615902426964,1.78469015840752,0,0.513709928639653,1.29130484888631,0.16063348171852,3.750338417652,,,,,,,,,,,,,,
AL,Crenshaw County,13665,2.63973551279153,,0.0541597165223296,0.070488444089829,0.234411144001415,0,2.09854758281018,0,0,0,0.18212862536778,2.28067620817796,,,,,,,,,,,,,,
AL,Cullman County,77483,2.72273508411504,,0.0833170315936416,0.179087848873416,0.230167538415251,0.0628738963150705,1.84033749520324,0,0.0526387920011044,0.132317281512022,0.141995200202366,2.16728876891874,,,,,,,,,,,,,,
AL,Dale County,49129,5.58855537331881,,0.113187433050213,0.379993708620756,0.235381814339429,0.000030471750426783,3.01274955253972,0,0.499382762744625,1.25529076795405,0.0925388623196126,4.85996194555801,,,,,,,,,,,,,,
AL,Dallas County,46365,2.33090800519299,,0.0948115085708209,0.242397605143199,0.236823818801272,0,1.2548229045578,0,0.102462684106374,0.257558857039806,0.142030626974608,1.75687507267858,,,,,,,,,,,,,,
AL,DeKalb County,64452,2.83795017174607,,0.0765827334670384,0.382542038066536,0.216057673747601,0,1.90087649061557,0,0.0274340000420805,0.0689604373169464,0.165496798489744,2.16276772646435,,,,,,,,,,,,,,
AL,Elmore County,65874,2.25722603310233,,0.0469217360864919,0.254701145230123,0.226734840482392,0,1.34646785839677,0,0.0642116929914739,0.161407976130558,0.156780783784317,1.72886831130312,,,,,,,,,,,,,,
AL,Escambia County,38440,8.23540582021745,,0.0816422755273457,1.945956663138,0.224806870025867,0.000368693691097209,2.20036642211937,0,1.04061091487662,2.61576769845224,0.125886282392281,5.98263131784051,,,,,,,,,,,,,,
AL,Etowah County,103459,4.08393585137537,,0.104319279690245,0.156034195385395,0.235288991473621,1.77826211552284,1.62888345805667,0,0.0270549654873162,0.0680076373758755,0.0860852083834288,1.81003126930329,,,,,,,,,,,,,,
AL,Fayette County,18495,2.73417564284243,,0.0729081082973755,0.194513875078569,0.230408601454021,0,1.80557254191575,0,0.0888114640409781,0.223243939393405,0.118717112662122,2.23634505801225,,,,,,,,,,,,,,
AL,Franklin County,31223,3.11950877514996,,0.0622740325226836,0.332437920962396,0.224112936721742,0,2.12311740259375,0,0.069194506111651,0.1739331244973,0.134438851740661,2.50068388494336,,,,,,,,,,,,,,
AL,Geneva County,25764,2.28085502546882,,0.0475735852339769,0.107311278970127,0.228402710125956,0,1.56528924808881,0,0.0412739044298013,0.103749623447793,0.187254675171979,1.89756745113838,,,,,,,,,,,,,,
AL,Greene County,9974,108.191727446494,,0.0448186584272839,0.0617142313868969,0.23014287256439,102.390235778366,5.17057849056626,0,0,0,0.294237415184163,5.46481590575042,,,,,,,,,,,,,,
AL,Hale County,17185,3.31099360723634,,0.0339855161089821,1.03969288176767,0.231010232688282,0,1.76853483618454,0,0.0130440631318534,0.0327887733148579,0.191937304040869,2.00630497667213,,,,,,,,,,,,,,
AL,Henry County,16310,4.12716621436743,,0.059293547904574,0.183603378177747,0.228078123495833,0,2.45648772449082,0,0.270039740491688,0.678794450660956,0.250869249146288,3.65619116478975,,,,,,,,,,,,,,
AL,Houston County,88787,2.52863587810279,,0.178402616187707,0.220324948555977,0.228461966022392,0,1.75389946774724,0,0,0,0.147546879589448,1.90144634733669,,,,,,,,,,,,,,
AL,Jackson County,53926,56.7842468623135,,0.0547949794961275,4.26261967297432,0.225544050145501,49.8968486572422,2.07754443469421,0,0.0154169715561306,0.0387534186531406,0.212724677550987,2.34443950245447,,,,,,,,,,,,,,
AL,Jefferson County,662047,11.3598436679172,,0.242668485479883,1.3922352814082,0.233598716621157,7.34794299726747,1.67433915712566,0.125461582834866,0.0573600722642796,0.144185124626993,0.14205225028993,2.01793660430686,,,,,,,,,,,,,,
AL,Lamar County,15904,2.70745349441864,,0.0449923886515166,0.305041847243971,0.23708474998952,0,1.96737748700853,0,0,0,0.152957021525055,2.12033450853359,,,,,,,,,,,,,,
AL,Lauderdale County,87966,2.06428043110321,,0.120712654312321,0.160037907516686,0.225822024211783,0,1.39861817400199,0,0,0,0.159089671060448,1.55770784506244,,,,,,,,,,,,,,
AL,Lawrence County,34803,2.49895200690906,,0.0343452661265638,0.12652631469504,0.229148985396033,0,1.76681586765698,0,0.0408460726492297,0.102674162847635,0.198595337537616,2.10893144069146,,,,,,,,,,,,,,
AL,Lee County,115092,3.61552312332456,,0.0879258977368914,0.232564948305303,0.208771867122576,1.39760505767275,1.33273490300193,0,0.0616715613598058,0.155022867559631,0.139226020566086,1.68865535248745,,,,,,,,,,,,,,
AL,Limestone County,65676,3.96222899188585,,0.0665617667570609,0.204365341916419,0.226418432363213,0,2.01680677065852,0,0.301931461187338,0.758960528290796,0.387184690713743,3.4648834508504,,,,,,,,,,,,,,
AL,Lowndes County,13473,10.9313846087531,,0.0235203693195095,0.175173144062449,0.227325676876601,6.37627570397215,3.90163649130715,0,0,0,0.227453223215428,4.12908971452258,,,,,,,,,,,,,,
AL,Macon County,24105,3.89386169914406,,0.113196082850696,0.0034736531648528,0.224239473081821,0,3.15317851099394,0,0.0869815298153752,0.218644195095163,0.0941482541421593,3.55295249004663,,,,,,,,,,,,,,
AL,Madison County,276700,2.47366519197747,,0.171272281117971,0.189494522543619,0.23853861708722,0,1.45723064751767,0,0.0783762991873892,0.197013311925262,0.141739512600185,1.87435977123051,,,,,,,,,,,,,,
AL,Marengo County,22539,10.5263038972139,,0.0675538989068987,3.58874992948085,0.241972260474513,0,1.8920161140677,4.39036825566086,0.0254700087806604,0.0640235984604113,0.256149831378765,2.23765955268754,,,,,,,,,,,,,,
AL,Marion County,31214,3.67275246808102,,0.070980619620973,0.385088529047959,0.229884021635679,0,2.59150221544809,0,0.0749788891404536,0.18847332820838,0.131844864979336,2.98679929777626,,,,,,,,,,,,,,
AL,Marshall County,82231,2.5068152473765,,0.0994685422866718,0.562448677239028,0.230594487504424,0,1.257142195914,0,0.045368347926554,0.114041672934368,0.197751323570293,1.61430354034521,,,,,,,,,,,,,,
AL,Mobile County,399843,13.5068637181114,,0.14232124939549,1.22915325066987,0.235049726283149,9.72060749730742,1.27322650655368,0.419822389188254,0.104631905694795,0.263011617579397,0.119039575446649,1.75990960527452,,,,,,,,,,,,,,
AL,Monroe County,24324,3.01622924712255,,0.0945824453452376,0.656146032493402,0.231595953033583,0,1.49046200947837,0,0.094634782240074,0.237882132570974,0.210925891959525,2.03390481624894,,,,,,,,,,,,,,
AL,Montgomery County,223510,2.55367917960524,,0.187189807496036,0.10013129365885,0.227069015906072,0,1.66158467988099,0,0.0680426796776176,0.171037839900503,0.138623863084082,2.0392890625432,,,,,,,,,,,,,,
AL,Morgan County,111064,5.69811008866101,,0.178369160457223,2.74532259732239,0.232663604567159,0.777837862173048,1.57026678738277,0,0.0147835831872876,0.0371612503520206,0.141705243222098,1.76391686414418,,,,,,,,,,,,,,
AL,Perry County,11861,2.66792973799311,,0.0507239362472815,0.186182343123744,0.249879187670298,0,1.94943727911989,0,0.0187361767091723,0.0470969074668133,0.165873907656374,2.18114427095225,,,,,,,,,,,,,,
AL,Pickens County,20949,2.67404272898676,,0.0428885692381191,0.152042102004966,0.236785141357648,0,1.92430351660857,0,0.0454356101396248,0.114210792939421,0.158376996698089,2.24232691638571,,,,,,,,,,,,,,
AL,Pike County,29605,4.06794124047732,,0.0850452412290394,0.185693524095895,0.226183849162935,0,2.04654385905929,0,0.387519406443054,0.974101599027404,0.162853761460798,3.57101862599055,,,,,,,,,,,,,,
AL,Randolph County,22380,4.59421422043494,,0.0479298745871148,2.79947678696884,0.212877497322079,0,1.35008254363222,0,0.014947525432653,0.0375733508340591,0.131326641658681,1.53393006155761,,,,,,,,,,,,,,
AL,Russell County,49756,3.05332984908349,,0.066740896423819,0.816652896334786,0.23683490314721,0,1.84009505726237,0,0,0,0.0930060959152737,1.93310115317765,,,,,,,,,,,,,,
AL,St. Clair County,64742,4.8679066998807,,0.0543408993351789,0.101795710549099,0.232090914527038,0,2.4981664183857,1.62520345769652,0.0595528799522128,0.14969721129942,0.147059208138872,2.85447571777621,,,,,,,,,,,,,,
AL,Shelby County,143293,26.3874409757916,,0.129659820183675,0.084145605636036,0.240355143304508,22.9133703668268,1.47940398725396,1.18765882617276,0.0158206570038165,0.0397681480848711,0.297258421323743,1.83225121366639,,,,,,,,,,,,,,
AL,Sumter County,14798,4.67472732788089,,0.055680342054112,0.171972587936272,0.24861790779954,0,3.98897495725985,0,0.00365644838875294,0.00919118959670712,0.196633894845426,4.19845649009074,,,,,,,,,,,,,,
AL,Talladega County,80321,2.92733847550883,,0.0683436675598091,0.591772054298567,0.227175543481869,0,1.45405121148443,0,0.127959141983743,0.321648922685293,0.136387934016649,2.04004721017012,,,,,,,,,,,,,,
AL,Tallapoosa County,41475,3.5215799765301,,0.304655819421685,0.794613052441437,0.228707857567798,0,1.66728230212183,0,0.0966444402191074,0.24293372453633,0.18674278022259,2.19360324709985,,,,,,,,,,,,,,
AL,Tuscaloosa County,164875,4.04434125248825,,0.133419918079618,1.24172090554638,0.230358642238378,0.0012938841176249,2.07752706751101,0,0.0559916661950429,0.14074540664158,0.163283762158004,2.43754790250563,,,,,,,,,,,,,,
AL,Walker County,70713,31.3098810424707,,0.0807636746990388,0.0557180499483671,0.237687206441961,28.9871710883788,1.65300134244498,0,0.0512399025771017,0.128800958589457,0.115498819389594,1.94854102300113,,,,,,,,,,,,,,
AL,Washington County,18097,72.2983181805553,,0.0262316006343841,1.60364352559024,0.230259106637443,68.2995718460253,1.95574042430542,0,0,0,0.182871677360303,2.13861210166572,,,,,,,,,,,,,,
AL,Wilcox County,13183,643.700393615344,,0.0396197254651437,641.11958707998,0.239850894866983,0,1.86322371838527,0,0.0264504888357311,0.066488116613322,0.345173590817149,2.30133591465147,,,,,,,,,,,,,,
AL,Winston County,24843,2.73275964008063,,0.0599622999331953,0.558430662045751,0.23193814895769,0,1.49951551485633,0,0.0440094849022401,0.110625889496569,0.228277639889203,1.88242852914435,,,,,,,,,,,,,,
AK,Aleutians East Borough,2697,74.022115759848,,0.402776619237646,54.7408592450675,0.309511745262023,4.1186076636792,1.68844772043217,0,2.069883965974,10.2194474908602,0.472581309396848,14.4503604866632,,,,,,,,,,,,,,
AK,Aleutians West Census Area,5465,54.8014988536844,,0.837981644926712,47.2944951043612,0.348768329854134,3.03978276319094,1.17292569159733,0,0.29281032316381,1.44566559957902,0.369069396962271,3.28047101130243,,,,,,,,,,,,,,
AK,Anchorage Municipality,260283,7.41258631891299,,1.38139090106654,2.19690308184092,0.73186146885563,0.00552591867568228,1.00680095738882,0,0.318442510978395,1.57221687947602,0.199444600624075,3.09690494846732,,,,,,,,,,,,,,
AK,Bethel Census Area,16006,21.5103822949694,,0.867027615413807,0.574552598261539,0.413178245636928,0.473168127314111,1.55319159832837,0,2.92969042583611,14.4644907214118,0.235082962666299,19.1824557082426,,,,,,,,,,,,,,
AK,Bristol Bay Borough,1258,90.803321604752,,0.94711708893027,7.60871028028307,0.63008833524213,0,1.65673046840161,0,13.3873684939489,66.0962217392201,0.477085198652444,81.617405900223,,,,,,,,,,,,,,
AK,Denali Borough,1893,19.0323352196869,,0.328913355038234,0,1.53406052301124,12.6726646304548,1.79411811154231,0,0.407360885223182,2.01122540426264,0.283992310181027,4.49669671120916,,,,,,,,,,,,,,
AK,Dillingham Census Area,4922,46.506281193706,,0.937868426957775,14.4419457534039,0.521038989045181,0,1.84875815931418,0,4.79557052338718,23.6767287206276,0.284370620986134,30.6054280243151,,,,,,,,,,,,,,
AK,Fairbanks North Star Borough,82840,13.5256974138874,,0.991493499654662,4.50083410695229,0.809510007424442,4.3014320399356,0.606082397299144,0,0.3634313064835,1.79433592340707,0.158578132729387,2.9224277599191,,,,,,,,,,,,,,
AK,Haines Borough,2392,15.424390466377,,0.590033050119394,0.0894205782085167,0.522365441181739,0,1.75242989282044,0,2.06600006175393,10.2002717826891,0.203869659600767,14.2225713968642,,,,,,,,,,,,,,
AK,Juneau City and Borough,30711,10.7917520117852,,1.1251151038143,0.459811263313871,0.493998035272733,0.016577109608858,0.816357983332184,0,1.304473052545,6.44045465837664,0.134964805489885,8.69625049974371,,,,,,,,,,,,,,
AK,Kenai Peninsula Borough,49691,17.4682594338858,,0.742004811392958,11.0897476365983,0.698879834451891,0.701554349281822,1.6506013174515,0,0.406487712225856,2.00691432829889,0.172069444256351,4.23607280223259,,,,,,,,,,,,,,
AK,Ketchikan Gateway Borough,14070,9.7559915616516,,1.16915344015706,5.78833256176913,0.55428082533158,0,0.865263486955778,0,0.206717799660364,1.02060876330511,0.151634684462455,2.24422473438371,,,,,,,,,,,,,,
AK,Kodiak Island Borough,13913,16.3054371862235,,0.687254397757883,5.66904485077428,0.495578337210786,0,0.866437953132423,0,1.41186451263987,6.97066864076168,0.204588494033896,9.45355960056787,,,,,,,,,,,,,,
AK,Lake and Peninsula Borough,1823,47.32265814908,,0.204747328852143,0.288262327020584,0.503383626863404,0,1.60571885822995,0,7.26137669208716,35.8509260330387,1.60824328305503,46.3262648664109,,,,,,,,,,,,,,
AK,Matanuska-Susitna Borough,59322,4.8571457654289,,0.576242863741571,0.154141287995121,0.669404069694129,0,1.51219605863392,0,0.306338810002707,1.51245839183897,0.126364283514188,3.45735754398979,,,,,,,,,,,,,,
AK,Nome Census Area,9196,22.4851372050278,,0.786745449320252,0.0571446522573429,0.476175221977048,0.164399868429715,1.42272854691883,0,3.25379213938312,16.0646481763988,0.259503150342994,21.0006720130437,,,,,,,,,,,,,,
AK,North Slope Borough,7385,378.07815414658,,2.18954909130988,323.763903456162,0.573766630808585,35.1463007677085,1.08101323501111,0,2.51925921048609,12.4381064375664,0.366255318944436,16.404634202008,,,,,,,,,,,,,,
AK,Northwest Arctic Borough,7208,29.9309476281589,,0.716784906485112,0.0000842985233177046,0.413420125765176,2.05122767969413,1.31130417389606,0,4.24297884382962,20.9484686638583,0.246678936094417,26.7494306176785,,,,,,,,,,,,,,
AK,Prince of Wales-Outer Ketchikan Census Are,6146,11.5742435017195,,0.404288826952094,0.974460241798511,0.475423619122504,0,1.69410091156655,0,1.17913889819402,5.82165395727058,1.02517704678792,9.72007081381907,,,,,,,,,,,,,,
AK,Sitka City and Borough,8835,7.80767830700223,,1.12841622447379,1.26496465259273,0.48851948789894,0,0.805686826814794,0,0.664089468452489,3.27874779229423,0.17725385445304,4.92577794201455,,,,,,,,,,,,,,
AK,Skagway-Hoonah-Angoon Census Area,850,74.2724421879428,,1.87077026816686,3.70942745053075,2.31232306349639,0,7.00426051305593,0,9.75579017264028,48.1663647509248,1.45350596921612,66.3799214058372,,,,,,,,,,,,,,
AK,Southeast Fairbanks Census Area,6174,13.6315985155041,,0.333912443317527,0.459310207860347,0.390893481176425,0,1.64580713175489,0,1.78784161599702,8.82694577128453,0.186887864108001,12.4474823831444,,,,,,,,,,,,,,
AK,Valdez-Cordova Census Area,10195,23.5788778938851,,0.752390751283209,13.0168198734992,0.598776322521974,3.46684700383892,1.79212427642875,0,0.613912446295924,3.03101339458743,0.306993825472277,5.74404394278438,,,,,,,,,,,,,,
AK,Wade Hampton Census Area,7028,25.305778671148,,0.399768115234297,0.0747726554010423,0.357477962985043,0,1.86291845490104,0,3.77411402578764,18.6335855688621,0.203141887970996,24.4737599375218,,,,,,,,,,,,,,
AK,Wrangell-Petersburg Census Area,6684,11.9403571461717,,0.704410581370358,1.24803514361403,0.583020074309835,0,1.26112071066474,0,1.32863197189059,6.55973231230848,0.255406352014609,9.40489134687842,,,,,,,,,,,,,,
AK,Yakutat City and Borough,808,67.4001531775087,,0.478239074919832,42.6110917973868,0.525723351541886,0,1.68332873546275,0,3.59091719139434,17.7291043762749,0.781748650499115,23.7850989536311,,,,,,,,,,,,,,
AK,Yukon-Koyukuk Census Area,6551,67.5797011596269,,0.327635493319979,0,0.343732842841214,0,1.75572289229658,0,10.8993756964801,53.8124837667263,0.440750468143514,66.9083328236465,,,,,,,,,,,,,,
AZ,Apache County,69423,46.765811770829,,0.102278754048876,0.011016223215237,0.0888443267172271,43.3572232572375,2.94490821414201,0,0.0552422983217738,0.138861678110322,0.0674370190501082,3.20644920962422,,,,,,,,,,,,,,
AZ,Cochise County,117755,10.2725505796701,,0.111560239733359,0.0987160522434614,0.217921814027511,6.4535487264041,2.3943650856265,0,0.243048603765905,0.610947574304197,0.14244248357409,3.39080374727069,,,,,,,,,,,,,,
AZ,Coconino County,116320,48.4196272903165,,0.377779896813309,0.199265061509093,0.186240509471231,43.5512345450689,2.85142571659875,0,0.301867086161632,0.758798665322603,0.193015809371643,4.10510727745463,,,,,,,,,,,,,,
AZ,Gila County,51335,2.58259409624177,,0.0607406909875985,0.20744426512073,0.214402444468692,0,1.50095688776617,0,0.0920532106642197,0.231392716612095,0.27560388062224,2.10000669566473,,,,,,,,,,,,,,
AZ,Graham County,33489,1.93394153277551,,0.0679919775382424,0.0480152480396276,0.169558584744601,0,1.3096309446447,0,0.0596501148231061,0.149941550964047,0.129153112020993,1.64837572245285,,,,,,,,,,,,,,
AZ,Greenlee County,8547,1.97106873385983,,0.0573359926541555,0.0105185480469152,0.221919156560338,0.00300508477796818,0.914513681925839,0,0.196133955755001,0.493019133408,0.0746231807324233,1.67828995182126,,,,,,,,,,,,,,
AZ,La Paz County,19715,6.99040689211271,,0.0938734867540112,0.0831251691175749,0.208387699593974,0,5.90591115257063,0,0.0981507629898138,0.246720176352849,0.354238444733403,6.6050205366467,,,,,,,,,,,,,,
AZ,Maricopa County,3072149,2.43513289933791,,0.224513338995782,0.0868388472361855,0.0843924967833631,0.186550583603457,1.31109299632892,0,0.0995830178267317,0.250320308895859,0.191841309666693,1.8528376327182,,,,,,,,,,,,,,
AZ,Mohave County,155032,6.53250574473399,,0.142812548222303,0.135999454055714,0.159485958847485,3.09860246137571,2.35859433375854,0,0.0989364391932865,0.248695033076618,0.28937951620535,2.9956053222338,,,,,,,,,,,,,,
AZ,Navajo County,97470,26.1198807095744,,0.0627886767110406,1.53687991801149,0.145390467839781,21.2162243925694,2.59016134179131,0,0.131498091723596,0.330544772808886,0.106393048116543,3.15859725444033,,,,,,,,,,,,,,
AZ,Pima County,843746,2.60253573581385,,0.087828307293418,0.185442924512261,0.183497432006776,0.373592989280644,1.21979422465884,0.147273676025819,0.0781313954408743,0.196397695702117,0.130577090894972,1.62490040669681,,,,,,,,,,,,,,
AZ,Pinal County,179727,5.34380111315353,,0.0368761256385119,0.0906584799938679,0.119456879742586,2.39405342229459,2.20022482750099,0,0.0723446291723013,0.181851576007613,0.248335172803131,2.70275620548404,,,,,,,,,,,,,,
AZ,Santa Cruz County,38381,3.05208985298778,,0.0942623966755765,0.114282383892976,0.165644030652106,0.0148393404583476,2.16447261850138,0,0.0979636236346942,0.246249673831462,0.154375785340927,2.66306170130846,,,,,,,,,,,,,,
AZ,Yavapai County,167517,4.58598602801992,,0.09399982287765,0.109747729728149,0.23682768178065,0.0087995943349792,2.16821200414027,0.822534717675466,0.279392006887833,0.702303416721783,0.164169053873982,3.31407648162387,,,,,,,,,,,,,,
AZ,Yuma County,160026,2.98710022338198,,0.0852241953941703,0.0690366376825222,0.0990950741017772,0.320672510877469,1.47806602321631,0,0.219260526778968,0.551151848142363,0.164593407187462,2.4130718053251,,,,,,,,,,,,,,
AR,Arkansas County,20749,6.07722570457714,,0.160533029430764,1.71324225415732,0.288191763623611,0,1.57910188914835,0,0.448278816845768,1.12683160240337,0.761046348967377,3.91525865736487,,,,,,,,,,,,,,
AR,Ashley County,24209,6.25725838708435,,0.0877055403139688,4.06690314094816,0.263631250787595,0,1.43168714194588,0,0.0192525555960354,0.0483949755623694,0.339683781934314,1.8390184550386,,,,,,,,,,,,,,
AR,Baxter County,38386,2.97155971855189,,0.219281295485781,0.660385255299218,0.365368822641992,0,1.12465759361092,0,0.105501927548025,0.265198549578265,0.23116627438768,1.72652434512489,,,,,,,,,,,,,,
AR,Benton County,153406,9.71393731545709,,0.315801771060322,0.777191060108503,0.384061259516566,6.27922599289288,1.25918564821405,0,0.145556532483506,0.365883195042998,0.187031856141155,1.95765723188171,,,,,,,,,,,,,,
AR,Boone County,33948,3.06237351939419,,0.290960732297205,0.662538141916961,0.344773680746975,0,1.46467820285424,0,0.0437893689711765,0.110072721160828,0.145560671449113,1.76410096443535,,,,,,,,,,,,,,
AR,Bradley County,12600,2.59407556682448,,0.132703219316627,0.466959193772741,0.256285705576117,0,1.37044979970227,0,0.037531299079381,0.0943420526364317,0.235804296740147,1.73812744815823,,,,,,,,,,,,,,
AR,Calhoun County,5744,4.81815773517895,,0.0657880796455547,1.14146925234365,0.302572095342878,0,3.0653219385621,0,0,0,0.243006369284748,3.30832830784685,,,,,,,,,,,,,,
